"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-05",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-06",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-07",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-08",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-09",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-10",,,"0.19",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-11",,,"2.40",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-12",,,"0.03",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-13",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-14",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-15",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-16",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-17",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-18",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-19",,,"0.42",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-20",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-21",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-22",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-23",,,"0.08",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-24",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-25",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-26",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-27",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-28",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-29",,,"0.00",,"0"
"USC00018038","TALLAPOOSA WATER PLANT, AL US","2017-09-30",,,"0.00",,"0"
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-02",,,"2.50",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-08",,,"0.08",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-09",,,"0.61",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-13",,,"2.04",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-14",,,"0.03",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-15",,,"1.25",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-16",,,"0.12",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-17",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-18",,,"1.73",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-19",,,"0.49",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-21",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-22",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-24",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-25",,,"1.63",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-28",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-29",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-30",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2009-12-31",,,"0.40",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-01",,,"0.05",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-03",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-04",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-05",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-08",,,"0.11",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-09",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-13",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-15",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-16",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-17",,,"0.86",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-18",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-21",,,"2.48",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-22",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-24",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-25",,,"2.03",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-28",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-29",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-30",,,"0.69",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-01-31",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-01",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-03",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-04",,,"0.07",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-05",,,"2.47",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-06",,,"0.22",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-09",,,"0.22",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-10",,,"0.08",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-13",,,"0.18","1.5",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-15",,,"0.24",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-16",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-17",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-18",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-21",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-22",,,"0.85",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-24",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-25",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-02-28",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-01",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-02",,,"0.70",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-03",,,"0.07",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-04",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-05",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-09",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-10",,,"1.25",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-11",,,"3.22",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-12",,,"0.15",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-13",,,"0.11",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-14",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-15",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-16",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-17",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-18",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-21",,,"0.10",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-22",,,"0.14",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-24",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-25",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-26",,,"0.09",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-28",,,"0.04",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-29",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-30",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-03-31",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-01",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-03",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-04",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-05",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-09",,,"0.74",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-13",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-15",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-16",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-17",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-18",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-20",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-21",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-22",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-24",,,"0.26",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-25",,,"0.83",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-28",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-29",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-04-30",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-01",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-03",,,"2.55",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-04",,,"0.48",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-05",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-09",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-13",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-15",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-16",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-17",,,"0.04",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-18",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-21",,,"0.51",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-22",,,"0.09",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-24",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-25",,,"0.05",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-28",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-29",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-30",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-05-31",,,"1.31",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-01",,,"0.10",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-02",,,"0.03",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-03",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-04",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-05",,,"0.09",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-06",,,"0.45",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-07",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-09",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-13",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-15",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-16",,,"0.42",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-17",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-18",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-20",,,"0.69",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-21",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-22",,,"0.15",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-24",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-25",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-26",,,"0.05",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-27",,,"0.14",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-29",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-06-30",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-01",,,"1.91",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-03",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-04",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-05",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-07",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-08",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-09",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-10",,,"0.08",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-11",,,"0.19",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-12",,,"0.30",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-13",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-14",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-15",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-16",,,"0.05",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-17",,,"0.55",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-18",,,"0.32",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-19",,,"0.01",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-20",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-21",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-22",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-23",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-24",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-25",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-27",,,"1.52",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-28",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-29",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-30",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-07-31",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-01",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-02",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-03",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-04",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-05",,,"1.51",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-06",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-07",,,"0.02",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-08",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-09",,,"0.18",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-10",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-11",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-12",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-13",,,"0.56",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-14",,,"0.72",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-15",,,"0.15",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-16",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-17",,,"0.09",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-18",,,"0.18",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-19",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-20",,,"0.28",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-21",,,"0.18",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-22",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-23",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-24",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-25",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-26",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-27",,,"0.00","0.0",
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-28",,,"0.00",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-29",,,"0.52",,
"US1ALEL0022","WETUMPKA 5.4 WNW, AL US","2010-08-30",,,"0.04",,
